sale_id,product_id,sale_date,quantity,region
931,21,2024-05-10,1,East
932,17,2024-06-15,1,East
933,2,2024-03-31,1,West
934,18,2024-04-12,1,East
935,5,2024-06-20,1,North
936,11,2024-04-06,2,West
937,4,2024-05-12,1,South
938,17,2024-03-06,1,South
939,33,2024-03-10,1,South
940,22,2024-10-12,3,East
941,42,2024-02-03,1,West
942,36,2024-05-27,2,West
943,24,2024-03-22,1,East
944,23,2024-06-16,3,North
945,41,2024-07-31,2,West
946,46,2024-08-24,2,North
947,1,2024-12-22,1,West
948,47,2024-05-28,1,South
949,3,2024-06-19,1,West
950,34,2024-04-25,1,South
951,6,2024-05-05,1,North
952,47,2024-04-01,2,West
953,29,2024-08-14,2,West
954,29,2024-12-26,2,South
955,39,2024-03-09,1,South
956,14,2024-01-28,1,West
957,20,2024-09-17,3,East
958,29,2024-02-27,2,West
959,38,2024-01-29,2,East
960,30,2024-11-08,1,North
961,25,2024-08-15,1,West
962,6,2024-10-05,1,West
963,11,2024-03-16,1,East
964,7,2024-05-24,1,West
965,5,2024-12-26,1,North
966,26,2024-07-31,1,North
967,46,2024-11-22,5,South
968,29,2024-06-29,1,South
969,37,2024-03-18,1,East
970,26,2024-10-16,1,West
971,5,2024-05-10,3,North
972,27,2024-06-28,1,East
973,14,2024-10-06,1,South
974,23,2024-05-09,3,North
975,44,2024-07-28,1,East
976,27,2024-07-07,4,South
977,21,2024-01-16,4,East
978,29,2024-06-28,1,North
979,21,2024-08-26,3,East
980,26,2024-08-10,1,North
981,2,2024-05-10,2,South
982,28,2024-07-24,1,South
983,19,2024-03-19,3,West
984,49,2024-04-15,1,West
985,26,2024-06-25,2,North
986,19,2024-03-05,1,East
987,36,2024-09-23,3,South
988,31,2024-01-28,3,East
989,3,2024-05-08,2,South
990,25,2024-12-09,1,North
991,8,2024-01-25,1,West
992,36,2024-07-10,4,South
993,31,2024-12-21,5,West
994,29,2024-03-05,1,East
995,4,2024-12-21,1,East
996,22,2024-07-23,3,South
997,6,2024-03-24,3,North
998,11,2024-06-09,1,East
999,10,2024-04-02,3,North
1000,36,2024-10-20,2,East
1001,31,2024-08-18,2,East
1002,42,2024-01-28,5,South
1003,46,2024-10-17,2,South
1004,10,2024-12-06,1,North
1005,47,2024-07-10,2,South
1006,44,2024-10-19,1,South
1007,43,2024-05-26,2,South
1008,28,2024-08-07,1,West
1009,50,2024-08-23,2,South
1010,48,2024-04-16,2,North
1011,6,2024-02-24,1,West
1012,7,2024-05-13,1,West
1013,2,2024-07-25,1,North
1014,21,2024-06-24,1,South
1015,6,2024-05-23,2,East
1016,7,2024-10-02,2,North
1017,17,2024-07-06,1,North
1018,11,2024-01-27,2,South
1019,41,2024-09-05,2,North
1020,2,2024-11-14,2,South
1021,19,2024-10-03,3,South
1022,21,2024-05-21,3,West
1023,12,2024-04-21,1,South
1024,1,2024-11-03,1,North
1025,46,2024-11-10,1,East
1026,33,2024-03-08,4,North
1027,46,2024-11-14,2,South
1028,5,2024-06-25,1,North
1029,41,2024-09-25,3,East
1030,14,2024-11-11,2,West
1031,29,2024-06-20,2,West
1032,33,2024-07-04,1,East
1033,14,2024-06-16,4,South
1034,29,2024-07-05,2,South
1035,43,2024-03-14,1,East
1036,30,2024-07-03,1,West
1037,7,2024-09-30,1,South
1038,30,2024-10-07,1,South
1039,35,2024-10-16,1,West
1040,27,2024-07-29,2,East
1041,22,2024-07-03,1,East
1042,12,2024-09-23,1,West
1043,12,2024-03-28,1,West
1044,22,2024-05-02,2,West
1045,24,2024-06-28,1,North
1046,15,2024-01-30,1,West
1047,19,2024-02-15,1,South
1048,15,2024-05-27,1,East
1049,45,2024-04-26,1,East
1050,6,2024-06-03,2,North
1051,6,2024-06-10,1,West
1052,18,2024-03-25,3,North
1053,41,2024-04-25,1,North
1054,31,2024-11-18,5,South
1055,32,2024-10-25,1,West
1056,22,2024-08-23,1,West
1057,14,2024-01-01,1,North
1058,21,2024-08-15,1,South
1059,31,2024-09-29,3,East
1060,47,2024-08-04,1,East
1061,13,2024-10-09,1,West
1062,27,2024-04-14,1,East
1063,10,2024-08-02,1,East
1064,43,2024-03-11,5,South
1065,23,2024-08-30,5,West
1066,24,2024-03-23,1,North
1067,42,2024-05-03,1,East
1068,37,2024-10-06,2,South
1069,24,2024-06-08,4,North
1070,12,2024-11-23,2,West
1071,34,2024-02-18,4,North
1072,24,2024-05-29,1,North
1073,48,2024-08-10,1,East
1074,12,2024-05-22,1,East
1075,22,2024-09-20,1,North
1076,20,2024-11-17,2,East
1077,36,2024-07-02,3,South
1078,45,2024-02-10,2,West
1079,10,2024-09-12,1,South
1080,20,2024-08-20,2,East
1081,10,2024-01-25,1,North
1082,37,2024-12-22,1,East
1083,26,2024-11-23,1,East
1084,37,2024-03-07,1,North
1085,8,2024-11-21,2,North
1086,19,2024-02-07,1,East
1087,36,2024-03-29,2,East
1088,25,2024-08-26,1,East
1089,31,2024-04-09,1,West
1090,25,2024-02-12,3,East
1091,2,2024-07-10,3,North
1092,27,2024-10-30,4,North
1093,19,2024-03-21,5,North
1094,6,2024-12-30,3,South
1095,28,2024-09-09,1,East
1096,38,2024-07-14,3,East
1097,35,2024-07-24,1,West
1098,41,2024-05-08,1,North
1099,20,2024-04-29,1,East
1100,3,2024-12-07,1,East
1101,2,2024-01-31,4,East
1102,25,2024-09-10,2,East
1103,15,2024-05-29,3,South
1104,1,2024-09-19,1,West
1105,28,2024-03-05,2,West
1106,13,2024-05-07,1,South
1107,39,2024-06-09,2,East
1108,20,2024-04-26,1,North
1109,11,2024-12-09,4,East
1110,36,2024-06-05,1,West
1111,42,2024-07-02,3,North
1112,43,2024-06-15,2,West
1113,48,2024-11-04,1,South
1114,2,2024-12-10,3,East
1115,34,2024-01-02,2,West
1116,41,2024-01-28,3,South
1117,15,2024-02-03,2,South
1118,6,2024-11-27,3,West
1119,46,2024-09-23,1,North
1120,47,2024-12-06,1,West
1121,10,2024-03-07,1,West
1122,45,2024-03-19,1,East
1123,5,2024-11-02,1,East
1124,50,2024-08-31,1,North
1125,13,2024-01-19,3,South
1126,46,2024-05-10,1,South
1127,21,2024-02-23,2,East
1128,2,2024-04-10,1,East
1129,4,2024-02-16,1,North
1130,49,2024-09-15,3,South
1131,2,2024-11-15,1,North
1132,4,2024-03-23,1,East
1133,31,2024-09-29,2,East
1134,28,2024-08-18,1,West
1135,34,2024-08-27,1,West
1136,17,2024-11-25,1,South
1137,32,2024-05-18,1,East
1138,21,2024-06-18,1,East
1139,2,2024-02-21,1,South
1140,45,2024-02-26,1,South
1141,16,2024-04-18,2,East
1142,5,2024-11-18,3,West
1143,25,2024-01-13,1,West
1144,42,2024-11-22,1,East
1145,24,2024-12-22,1,North
1146,43,2024-09-19,1,South
1147,28,2024-01-05,1,East
1148,17,2024-08-03,1,South
1149,36,2024-09-20,3,North
1150,3,2024-01-05,2,North
1151,26,2024-08-31,1,East
1152,28,2024-08-05,2,West
1153,34,2024-06-21,4,South
1154,50,2024-03-07,1,North
1155,7,2024-06-22,1,East
1156,46,2024-03-22,1,North
1157,24,2024-02-08,1,West
1158,50,2024-11-20,1,West
1159,19,2024-04-03,1,West
1160,38,2024-09-07,3,West
1161,21,2024-03-28,4,West
1162,34,2024-03-02,3,South
1163,49,2024-04-23,2,West
1164,27,2024-04-29,1,West
1165,1,2024-12-08,3,West
1166,8,2024-04-29,1,West
1167,6,2024-12-18,2,East
1168,22,2024-11-09,3,East
1169,10,2024-03-05,3,South
1170,21,2024-07-28,3,South
1171,1,2024-09-23,5,North
1172,30,2024-01-13,5,East
1173,29,2024-03-05,2,North
1174,34,2024-05-27,2,North
1175,43,2024-05-21,1,North
1176,43,2024-10-27,3,South
1177,48,2024-01-05,2,West
1178,35,2024-11-14,1,West
1179,18,2024-02-17,1,North
1180,1,2024-12-06,1,South
1181,28,2024-12-13,1,East
1182,40,2024-10-07,1,North
1183,18,2024-11-10,2,North
1184,22,2024-06-17,2,West
1185,49,2024-04-07,1,North
1186,5,2024-03-24,5,South
1187,37,2024-05-27,3,East
1188,27,2024-11-11,2,North
1189,15,2024-06-12,1,West
1190,16,2024-05-11,1,East
1191,9,2024-09-12,4,West
1192,28,2024-12-07,1,South
1193,40,2024-07-06,1,North
1194,10,2024-03-13,1,East
1195,4,2024-08-07,2,South
1196,9,2024-03-26,3,West
1197,26,2024-01-18,3,East
1198,5,2024-07-09,1,South
1199,36,2024-06-15,1,North
1200,22,2024-07-06,1,North
1201,50,2024-07-09,1,East
1202,24,2024-07-02,1,North
1203,32,2024-01-25,2,East
1204,1,2024-05-20,2,South
1205,20,2024-10-22,1,South
1206,44,2024-11-26,1,West
1207,15,2024-02-19,1,East
1208,16,2024-10-20,1,North
1209,25,2024-07-05,2,West
1210,2,2024-11-02,1,East
1211,19,2024-12-27,1,North
1212,35,2024-03-20,2,South
1213,17,2024-11-09,2,West
1214,22,2024-07-28,3,West
1215,22,2024-01-04,1,East
1216,24,2024-11-30,2,West
1217,45,2024-04-07,4,South
1218,27,2024-05-06,3,North
1219,26,2024-05-21,2,South
1220,23,2024-12-29,5,South
1221,29,2024-06-25,1,South
1222,19,2024-03-19,3,West
1223,11,2024-05-04,3,West
1224,1,2024-12-24,5,East
1225,47,2024-03-10,1,West
1226,35,2024-02-22,1,North
1227,26,2024-10-08,2,West
1228,11,2024-04-28,1,West
1229,3,2024-06-13,3,East
1230,1,2024-02-16,3,West
1231,24,2024-06-24,1,South
1232,23,2024-09-12,2,North
1233,34,2024-12-10,2,South
1234,11,2024-08-12,1,West
1235,46,2024-01-07,2,East
1236,28,2024-09-29,1,North
1237,39,2024-11-03,1,South
1238,2,2024-03-12,1,West
1239,13,2024-03-06,2,West
1240,22,2024-07-21,1,West
1241,45,2024-08-20,2,West
1242,42,2024-04-10,1,North
1243,47,2024-06-10,2,West
1244,44,2024-04-23,1,North
1245,40,2024-10-15,1,West
1246,12,2024-02-17,1,East
1247,34,2024-02-23,4,East
1248,3,2024-11-03,2,South
1249,39,2024-08-21,1,West
1250,24,2024-09-05,2,West
1251,3,2024-12-14,2,North
1252,47,2024-10-09,1,North
1253,20,2024-08-31,1,East
1254,22,2024-08-22,1,West
1255,15,2024-09-12,2,North
1256,50,2024-09-03,1,North
1257,34,2024-05-18,3,South
1258,44,2024-04-18,1,East
1259,17,2024-11-25,1,West
1260,28,2024-08-20,1,West
1261,49,2024-05-02,2,West
1262,43,2024-04-08,4,East
1263,4,2024-05-18,4,East
1264,2,2024-11-08,1,West
1265,44,2024-01-24,4,West
1266,15,2024-03-10,2,South
1267,31,2024-10-17,2,West
1268,22,2024-12-16,1,North
1269,10,2024-07-07,1,East
1270,27,2024-07-18,4,North
1271,37,2024-05-23,1,West
1272,17,2024-05-08,2,East
1273,24,2024-05-22,1,North
1274,44,2024-01-05,2,West
1275,28,2024-04-29,2,West
1276,29,2024-04-15,1,South
1277,44,2024-01-15,1,South
1278,39,2024-04-18,1,South
1279,31,2024-05-03,2,South
1280,47,2024-02-19,2,West
1281,43,2024-02-15,3,West
1282,46,2024-04-24,1,West
1283,25,2024-05-25,1,North
1284,48,2024-04-18,2,South
1285,34,2024-07-26,3,South
1286,2,2024-10-27,4,North
1287,17,2024-12-25,1,East
1288,38,2024-09-19,1,West
1289,33,2024-03-06,1,East
1290,10,2024-02-27,4,North
1291,41,2024-01-26,1,South
1292,42,2024-10-13,1,East
1293,25,2024-06-10,5,West
1294,19,2024-12-05,3,East
1295,2,2024-12-23,1,North
1296,43,2024-02-02,1,North
1297,14,2024-04-16,1,South
1298,38,2024-06-22,1,South
1299,22,2024-05-29,2,North
1300,4,2024-04-20,4,North
1301,5,2024-10-30,2,West
1302,35,2024-04-26,1,West
1303,45,2024-10-26,1,West
1304,24,2024-08-13,1,West
1305,35,2024-10-22,3,South
1306,49,2024-08-03,1,West
1307,15,2024-07-18,1,North
1308,1,2024-12-27,1,North
1309,9,2024-05-06,4,North
1310,25,2024-07-12,1,East
1311,24,2024-12-15,1,East
1312,28,2024-02-27,2,East
1313,5,2024-04-04,2,North
1314,21,2024-08-18,1,East
1315,18,2024-08-24,2,West
1316,15,2024-02-06,3,West
1317,47,2024-07-11,1,West
1318,3,2024-01-04,3,North
1319,39,2024-07-15,2,North
1320,11,2024-05-18,1,North
1321,25,2024-10-29,1,South
1322,47,2024-05-29,1,North
1323,25,2024-06-10,4,East
1324,23,2024-06-12,2,West
1325,25,2024-10-13,3,West
1326,49,2024-01-26,1,South
1327,3,2024-11-10,3,South
1328,6,2024-11-03,1,East
1329,15,2024-08-12,1,West
1330,20,2024-02-17,3,West
1331,20,2024-08-31,1,South
1332,30,2024-03-15,2,West
1333,9,2024-11-01,1,East
1334,7,2024-12-30,1,East
1335,21,2024-05-21,1,West
1336,33,2024-06-18,3,South
1337,22,2024-12-29,3,West
1338,28,2024-06-15,2,East
1339,13,2024-01-08,1,South
1340,2,2024-09-02,2,North
1341,27,2024-10-11,2,East
1342,28,2024-07-31,1,West
1343,12,2024-07-08,3,East
1344,24,2024-08-20,1,South
1345,41,2024-12-05,1,South
1346,41,2024-11-26,1,North
1347,5,2024-10-05,1,South
1348,49,2024-10-14,1,North
1349,27,2024-08-19,2,East
1350,22,2024-09-23,2,West
1351,45,2024-05-12,4,North
1352,4,2024-05-31,3,North
1353,29,2024-11-24,3,East
1354,23,2024-06-12,1,South
1355,1,2024-06-15,1,North
1356,7,2024-12-16,2,North
1357,31,2024-10-29,4,North
1358,22,2024-07-06,1,East
1359,27,2024-06-21,1,North
1360,29,2024-08-19,1,East
1361,36,2024-02-08,3,North
1362,20,2024-09-28,2,East
1363,35,2024-02-25,1,West
1364,31,2024-09-07,1,East
1365,47,2024-09-09,1,East
1366,22,2024-09-28,1,East
1367,5,2024-09-14,1,West
1368,6,2024-12-06,2,East
1369,30,2024-04-16,3,North
1370,12,2024-07-21,1,East
1371,36,2024-10-22,2,North
1372,37,2024-06-05,1,West
1373,36,2024-04-07,1,North
1374,26,2024-12-01,2,North
1375,5,2024-01-08,2,North
1376,6,2024-04-26,4,East
1377,30,2024-12-15,3,West
1378,37,2024-02-21,2,West
1379,18,2024-04-18,1,West
1380,39,2024-06-04,1,West
1381,31,2024-10-14,1,North
1382,30,2024-07-06,1,West
1383,33,2024-12-25,1,East
1384,25,2024-05-24,1,South
1385,40,2024-02-10,4,South
1386,31,2024-12-31,2,West
1387,9,2024-11-13,2,West
1388,46,2024-10-04,3,South
1389,24,2024-03-29,1,North
1390,13,2024-08-10,1,West
1391,49,2024-02-02,3,West
1392,41,2024-10-22,2,North
1393,3,2024-04-18,1,West
1394,5,2024-05-17,2,West
1395,37,2024-07-21,1,East
1396,1,2024-06-16,2,North
1397,5,2024-04-16,1,East
1398,30,2024-02-11,2,North
1399,25,2024-06-17,2,East
1400,9,2024-12-17,3,North
1401,31,2024-11-08,1,West
1402,32,2024-09-25,1,North
1403,25,2024-08-05,2,South
1404,41,2024-01-26,3,West
1405,9,2024-07-06,3,West
1406,17,2024-07-19,2,South
1407,15,2024-01-28,4,South
1408,20,2024-10-04,2,East
1409,31,2024-04-04,1,West
1410,2,2024-12-08,3,West
1411,7,2024-06-26,3,North
1412,25,2024-06-29,2,South
1413,13,2024-10-09,2,North
1414,15,2024-01-07,1,East
1415,11,2024-02-29,4,South
1416,30,2024-06-03,3,West
1417,50,2024-10-10,3,South
1418,40,2024-07-17,4,West
1419,22,2024-04-16,1,West
1420,22,2024-03-17,1,West
1421,26,2024-09-22,2,West
1422,29,2024-08-11,3,West
1423,31,2024-10-27,1,West
1424,27,2024-06-18,2,South
1425,28,2024-10-20,4,West
1426,9,2024-11-26,3,North
1427,32,2024-07-12,3,East
1428,39,2024-03-15,1,East
1429,5,2024-04-04,1,East
1430,21,2024-05-19,3,South
1431,33,2024-12-10,2,North
1432,32,2024-02-09,2,East
1433,16,2024-12-08,1,North
1434,5,2024-04-29,2,South
1435,26,2024-06-10,3,West
1436,22,2024-06-28,2,North
1437,9,2024-08-31,1,West
1438,31,2024-02-17,2,South
1439,16,2024-09-22,3,West
1440,27,2024-09-23,1,West
1441,19,2024-11-16,4,North
1442,9,2024-04-18,2,North
1443,9,2024-02-10,1,East
1444,42,2024-03-04,1,South
1445,39,2024-07-26,2,South
1446,17,2024-07-14,3,West
1447,5,2024-09-05,1,West
1448,43,2024-06-19,3,East
1449,6,2024-04-04,1,South
1450,5,2024-06-05,1,West
1451,13,2024-05-11,1,West
1452,23,2024-02-06,2,North
1453,34,2024-01-11,1,North
1454,48,2024-04-01,5,North
1455,20,2024-04-08,3,South
1456,36,2024-04-14,4,West
1457,12,2024-03-11,1,North
1458,2,2024-11-29,1,South
1459,46,2024-05-31,5,North
1460,23,2024-02-16,2,South
1461,15,2024-02-05,1,South
1462,10,2024-10-06,3,East
1463,37,2024-12-04,2,South
1464,46,2024-04-18,3,South
1465,49,2024-09-19,1,East
1466,38,2024-02-12,1,North
1467,3,2024-03-08,1,South
1468,23,2024-06-16,1,South
1469,21,2024-05-02,4,East
1470,11,2024-07-18,1,South
1471,23,2024-06-11,2,South
1472,1,2024-03-27,2,East
1473,38,2024-02-26,1,South
1474,3,2024-01-21,1,East
1475,45,2024-09-05,1,West
1476,29,2024-01-10,2,West
1477,47,2024-05-14,1,West
1478,21,2024-10-05,1,North
1479,33,2024-10-29,3,South
1480,39,2024-11-10,1,South
1481,27,2024-03-02,2,West
1482,22,2024-11-29,2,West
1483,3,2024-02-09,1,South
1484,29,2024-06-03,1,East
1485,17,2024-04-27,1,East
1486,2,2024-01-12,1,East
1487,2,2024-11-26,2,East
1488,49,2024-07-18,1,East
1489,1,2024-05-26,1,North
1490,48,2024-10-24,2,West
1491,6,2024-01-20,1,North
1492,36,2024-04-01,1,East
1493,17,2024-07-20,1,North
1494,8,2024-10-30,1,South
1495,6,2024-12-14,3,South
1496,45,2024-08-01,5,East
1497,32,2024-03-03,1,South
1498,27,2024-04-17,4,West
1499,5,2024-12-25,3,East
1500,8,2024-11-26,3,West
1501,31,2024-02-27,2,East
1502,13,2024-07-30,3,West
1503,49,2024-02-25,3,North
1504,33,2024-05-27,2,South
1505,7,2024-12-01,1,South
1506,48,2024-02-11,1,East
1507,18,2024-07-18,1,North
1508,28,2024-02-14,1,South
1509,33,2024-01-16,2,North
1510,5,2024-08-26,2,East
1511,27,2024-01-16,1,South
1512,31,2024-09-11,2,South
1513,50,2024-03-07,1,North
1514,44,2024-07-15,2,North
1515,37,2024-07-07,1,South
1516,22,2024-08-09,1,South
1517,22,2024-05-22,2,West
1518,1,2024-02-28,1,South
1519,36,2024-01-30,1,North
1520,27,2024-02-29,1,South
1521,9,2024-07-22,1,North
1522,30,2024-06-02,2,East
1523,10,2024-07-07,1,South
1524,30,2024-07-09,1,South
1525,15,2024-01-31,1,North
1526,2,2024-07-20,1,North
1527,6,2024-07-13,3,North
1528,19,2024-02-11,1,East
1529,26,2024-10-25,3,South
1530,10,2024-04-16,3,North
1531,1,2024-06-09,1,South
1532,42,2024-05-02,2,North
1533,16,2024-04-15,3,South
1534,30,2024-01-24,1,East
1535,45,2024-11-26,1,North
1536,7,2024-04-02,1,North
1537,45,2024-10-31,1,North
1538,16,2024-10-08,5,North
1539,50,2024-02-24,2,North
1540,12,2024-11-08,4,North
1541,7,2024-11-19,2,South
1542,15,2024-05-30,1,North
1543,2,2024-12-22,2,West
1544,24,2024-08-07,1,East
1545,18,2024-08-31,2,West
1546,35,2024-04-25,1,East
1547,37,2024-02-13,2,West
1548,38,2024-10-17,1,East
1549,12,2024-06-30,1,South
1550,18,2024-09-23,3,East
1551,49,2024-02-14,4,South
1552,1,2024-03-25,1,North
1553,11,2024-12-25,1,North
1554,23,2024-05-24,1,South
1555,43,2024-09-16,1,East
1556,4,2024-12-26,3,East
1557,46,2024-02-15,1,South
1558,13,2024-05-05,4,North
1559,24,2024-05-03,2,North
1560,48,2024-10-18,1,North
1561,12,2024-02-21,1,West
1562,39,2024-05-05,1,West
1563,34,2024-03-27,1,South
1564,41,2024-12-04,1,East
1565,43,2024-04-17,2,North
1566,8,2024-02-03,1,East
1567,5,2024-05-05,1,South
1568,18,2024-11-14,2,West
1569,46,2024-01-07,3,North
1570,5,2024-09-28,2,North
1571,25,2024-04-30,3,South
1572,12,2024-07-09,1,West
1573,26,2024-03-15,2,East
1574,9,2024-05-23,3,South
1575,10,2024-06-28,2,East
1576,35,2024-08-12,4,West
1577,20,2024-01-06,4,South
1578,9,2024-07-01,4,East
1579,38,2024-09-08,1,West
1580,41,2024-10-12,1,South
1581,10,2024-03-11,2,West
1582,10,2024-06-10,2,South
1583,26,2024-07-08,1,North
1584,29,2024-11-08,3,South
1585,48,2024-08-14,1,East
1586,49,2024-11-09,3,North
1587,34,2024-01-08,5,East
1588,8,2024-11-09,3,North
1589,29,2024-08-07,1,South
1590,10,2024-05-17,1,South
1591,26,2024-10-02,1,South
1592,26,2024-08-20,1,North
1593,32,2024-10-15,1,West
1594,3,2024-11-30,1,North
1595,37,2024-06-19,1,West
1596,41,2024-10-09,2,North
1597,27,2024-08-25,3,North
1598,45,2024-03-21,1,North
1599,14,2024-05-29,2,West
1600,47,2024-04-20,1,East
1601,40,2024-12-01,4,West
1602,28,2024-08-02,1,East
1603,6,2024-12-09,1,East
1604,41,2024-08-05,3,East
1605,48,2024-09-07,1,West
1606,21,2024-08-28,2,East
1607,22,2024-03-07,2,South
1608,32,2024-05-04,1,South
1609,22,2024-10-31,3,West
1610,31,2024-05-01,1,North
1611,9,2024-12-03,1,East
1612,37,2024-03-20,1,North
1613,44,2024-03-20,1,East
1614,29,2024-02-12,2,North
1615,48,2024-08-24,1,East
1616,6,2024-08-12,1,South
1617,3,2024-01-12,2,South
1618,28,2024-07-17,2,North
1619,24,2024-12-25,2,East
1620,26,2024-07-09,4,West
1621,13,2024-02-01,2,North
1622,41,2024-06-22,2,West
1623,13,2024-12-30,1,East
1624,6,2024-06-04,2,South
1625,21,2024-06-10,2,North
1626,19,2024-06-23,4,West
1627,50,2024-05-25,2,East
1628,19,2024-04-02,2,South
1629,1,2024-02-18,1,East
1630,4,2024-12-08,1,South
1631,34,2024-02-11,1,East
1632,37,2024-10-05,1,South
1633,17,2024-08-09,2,South
1634,6,2024-03-12,3,South
1635,16,2024-11-26,1,East
1636,25,2024-08-22,1,West
1637,36,2024-10-31,2,East
1638,24,2024-09-08,2,East
1639,41,2024-11-02,1,South
1640,4,2024-11-10,4,East
1641,28,2024-12-19,3,West
1642,44,2024-04-21,1,West
1643,1,2024-07-14,1,East
1644,23,2024-07-29,1,North
1645,21,2024-07-29,1,East
1646,46,2024-10-14,3,North
1647,43,2024-09-03,1,East
1648,45,2024-11-29,5,West
1649,34,2024-06-13,4,North
1650,41,2024-10-15,2,West
1651,8,2024-01-02,5,North
1652,1,2024-11-23,3,South
1653,40,2024-01-16,1,West
1654,11,2024-04-23,1,West
1655,16,2024-09-02,1,South
1656,7,2024-10-28,1,West
1657,22,2024-12-31,1,South
1658,21,2024-05-26,2,South
1659,7,2024-05-06,2,South
1660,27,2024-10-16,1,South
1661,38,2024-02-21,2,North
1662,31,2024-09-02,3,East
1663,30,2024-01-05,2,South
1664,45,2024-03-29,2,West
1665,22,2024-06-26,2,South
1666,18,2024-10-14,1,South
1667,38,2024-02-20,2,North
1668,12,2024-04-19,3,East
1669,38,2024-10-18,4,West
1670,35,2024-10-09,1,South
1671,25,2024-08-21,3,East
1672,3,2024-09-28,2,South
1673,32,2024-10-20,1,South
1674,10,2024-05-02,2,East
1675,13,2024-05-05,1,North
1676,39,2024-06-21,1,South
1677,18,2024-07-25,2,North
1678,27,2024-10-10,2,East
1679,47,2024-12-27,1,East
1680,10,2024-05-07,2,West
1681,28,2024-08-29,2,North
1682,11,2024-04-06,2,East
1683,28,2024-07-30,2,North
1684,2,2024-03-07,1,West
1685,6,2024-08-29,2,East
1686,41,2024-11-05,3,South
1687,6,2024-05-01,1,South
1688,22,2024-11-11,1,East
1689,2,2024-06-17,1,West
1690,20,2024-03-02,1,East
1691,13,2024-04-11,3,South
1692,47,2024-11-22,3,North
1693,4,2024-11-15,3,North
1694,30,2024-06-08,4,South
1695,50,2024-05-22,5,South
1696,50,2024-04-05,1,West
1697,21,2024-06-11,1,West
1698,25,2024-07-05,2,North
1699,24,2024-08-03,2,East
1700,15,2024-11-18,2,South
1701,47,2024-04-22,3,North
1702,12,2024-04-28,2,North
1703,33,2024-02-24,1,East
1704,37,2024-01-08,1,West
1705,22,2024-06-30,3,North
1706,36,2024-04-29,1,South
1707,7,2024-07-20,1,South
1708,11,2024-07-28,2,West
1709,30,2024-10-14,2,West
1710,33,2024-01-10,5,South
1711,27,2024-11-14,1,South
1712,6,2024-07-24,5,East
1713,12,2024-06-04,1,East
1714,23,2024-06-02,2,North
1715,7,2024-01-15,1,North
1716,20,2024-02-26,2,North
1717,39,2024-12-14,1,East
1718,3,2024-07-05,1,South
1719,50,2024-06-13,2,North
1720,28,2024-10-23,4,West
1721,15,2024-03-26,1,East
1722,29,2024-08-04,2,North
1723,31,2024-01-15,2,North
1724,42,2024-10-24,1,West
1725,38,2024-11-04,1,North
1726,50,2024-03-01,1,West
1727,19,2024-10-12,3,East
1728,35,2024-05-18,4,North
1729,6,2024-05-23,3,West
1730,47,2024-06-28,2,North
1731,43,2024-07-27,1,West
1732,49,2024-02-16,1,South
1733,6,2024-05-16,4,East
1734,17,2024-05-18,2,South
1735,38,2024-09-14,2,West
1736,50,2024-06-11,2,West
1737,5,2024-01-16,1,East
1738,1,2024-04-16,1,West
1739,44,2024-11-12,1,South
1740,15,2024-04-04,1,North
1741,21,2024-06-13,2,East
1742,11,2024-01-16,2,North
1743,40,2024-12-18,1,West
1744,29,2024-07-04,1,South
1745,3,2024-08-11,1,West
1746,41,2024-11-11,1,North
1747,46,2024-11-05,5,East
1748,23,2024-03-04,2,East
1749,2,2024-05-19,2,West
1750,15,2024-07-18,1,North
1751,45,2024-05-05,2,South
1752,25,2024-07-07,3,North
1753,35,2024-07-13,2,North
